date,e,c,h,g,h2
2002-09,26.440806360219725,50.34469114067214,168.25725723329901,2.6757571627536505,5.576218792731015
2002-09,27.192878419451365,50.85943355034938,169.97758054985192,2.635469929581097,5.632613031689517
2002-09,27.551036229682467,50.52723211689046,168.86732839066025,2.623199807876838,5.595497137380717
2002-09,27.593871073602187,50.552307653301945,168.95113347287761,2.62069301757465,5.598248571188815
2002-09,25.901272526250004,56.040029037500005,187.29167599375003,2.6293668224999998,6.207437748875
2002-09,26.621653972268383,52.949099049198374,176.9614626117946,2.634642614914867,5.864492053329403
2002-09,27.02162306104428,54.28002581712184,181.40955996774932,2.6006221994272978,6.0116270421554
2002-09,27.11047103501987,51.59332920221828,172.43033707057165,2.6290870665676103,5.713928776688968
2002-09,27.23617611904882,55.42941654770535,185.25094477785737,2.577024291078251,6.138704381558423
2002-09,27.224758210310082,53.2744518520666,178.04882592664367,2.6039024098340002,5.90003455875299
2002-09,27.461308143024628,53.72972249948438,179.57038835353993,2.5882522743256464,5.950301179178811
2002-09,27.26914777191091,52.68739960781983,176.08683553139784,2.60930188410077,5.834999874379995
2002-10,27.3,30.4,101.6,2.5,3.37
2002-10,27.24029253455116,41.14420061845453,137.50824943536122,2.5613215150962256,4.558279263389907
2002-10,27.378586422268363,41.64859623735941,139.193992688017,2.5491160597984095,4.61408368292889
2002-10,27.19850256044952,47.10184750238085,157.41933244216762,2.5854379115150534,5.217308409280499
2002-10,27.56162620431934,42.637423592429016,142.49875779574964,2.531952563445487,4.7235094299025295
2002-10,27.38426099768541,46.402686364772336,155.08266232437074,2.5682570168160233,5.139925394825899
2002-10,27.36712532364759,47.150399874456205,157.58159958041946,2.578682911123119,5.22257335744233
2002-10,27.30230478486907,47.687569906614,159.37687837210473,2.583868997576014,5.282012846189999
2002-10,27.65823066,47.092415800000005,157.3878107,2.47720868,5.217180186000001
2002-10,27.460275471209734,46.692123715384525,156.04999241720617,2.528374144083371,5.172420770821151
2002-10,27.512365443866628,48.3336815039278,161.5362513420745,2.5315917908490224,5.3539602402697675
2002-10,27.403047098816554,47.104984004755394,157.42981496326146,2.553290740244445,5.217829623554309
2002-10,27.70117953053638,50.04410558665222,167.25266867117978,2.5319020793981424,5.543019676296712
2002-10,27.51945243581729,48.5149883558106,162.14219792599857,2.550151147417719,5.373773492310906
2002-10,27.492891479501264,49.7744485207472,166.3514463719709,2.5565836396940393,5.513078384298785
2002-10,27.435762864136432,48.380473473095535,161.6926350285035,2.559277210438607,5.358854967739323
2002-11,29.9,64.6,215.9,4.7,7.15
2002-11,28.656636991875207,56.01895127935638,187.22123190732265,3.627180660015124,6.2023253541381935
2002-11,28.659224120576518,55.82618981711356,186.57700280982695,3.6311542521556963,6.18092469800054
2002-11,28.06045224263761,51.74270746702114,172.9295749555707,3.0886127148713167,5.730059947599442
2002-11,28.590301219494073,58.23578968546267,194.630139211941,3.641241826793906,6.447546028539813
2002-11,28.13858104695924,53.894107427925675,180.1197800880674,3.205239286742695,5.967885587608862
2002-11,28.013821371763903,52.37975969428573,175.0586705572181,3.0975033385180346,5.800500684125267
2002-11,28.009995601054243,52.04367484199011,173.93543960349325,3.067063511277616,5.7633709833283016
2002-11,28.9646497445,61.653504035,206.0525003275,3.5973582609999997,6.825914560950001
2002-11,28.547322648536486,57.218458919558756,191.2301127048411,3.3824997864510964,6.335489131270465
2002-11,28.335748355177596,55.84063049035823,186.62526505988149,3.182889161409341,6.18336287970457
2002-11,28.287772395487902,54.69339065287577,182.79106876092695,3.224966406559983,6.05633044399309
2002-11,28.060152817625855,55.96102108866475,187.02762311211637,3.092981812859148,6.196848667238339
2002-11,28.109233954916277,54.65972452543251,182.67855301920864,3.1286162476712933,6.052776445146264
2002-11,28.005512430387647,53.89195041483285,180.11257112325714,3.03756110314374,5.967970888403572
2002-11,28.116011784224717,54.067791666394754,180.70025109558244,3.121358946566889,5.987278130187927
2002-12,35.7,72.2,241.3,5.2,8.0
2002-12,31.97329837247903,63.42463158206316,211.9717950242637,4.202792760082434,7.02573970610375
2002-12,31.949917156489633,63.06544386762406,210.77135187337518,4.187515209855963,6.986001043498171
2002-12,30.0922549435184,59.033034319829575,197.29461470048307,3.6920005033648167,6.53819066557557
2002-12,31.69881842350827,61.63801554823164,206.0007361743531,3.983660918797766,6.828388642202795
2002-12,30.30930314942198,58.93993742638381,196.98347508291428,3.6721026551988523,6.52840952241121
2002-12,29.95180652965228,57.926446321230785,193.59628112621868,3.5934944670046534,6.415893814751235
2002-12,29.71539650672714,57.736782669298606,192.9624052368664,3.551892051767455,6.394618841865143
2002-12,31.5876222468125,62.651332366874996,209.3873476471875,3.880420850125,6.940468092993751
2002-12,30.847363456205848,60.74682684532752,203.0222897199104,3.7752434969162656,6.728846740739304
2002-12,30.422082534131988,59.69131434427044,199.49465583479855,3.6520111220051934,6.611716192665122
2002-12,30.440144468927667,59.657744359203406,199.38246141102186,3.706089515972136,6.607883979327466
2002-12,29.81765980245981,57.72334071746474,192.9174808188953,3.4567294352948217,6.393546161483523
2002-12,30.06309503709863,58.491666698401886,195.4853071236063,3.5698558959779056,6.478642470958411
2002-12,29.730899827744484,57.781987182259805,193.1134834775525,3.489764527438766,6.3997945399726035
2002-12,29.99790565480796,58.43295872593535,195.28909889983657,3.576614771053169,6.472024596634432
2003-01,33.55,140.66,515.9,5.3,16.64
2003-01,31.889376995678667,99.86302840864823,356.6524896815349,4.473207174450356,11.591124344348664
2003-01,31.805703344410016,99.63538520891866,355.8916821455966,4.45831200585094,11.565856790526897
2003-01,31.079965989459712,79.50960154590929,277.1793262192231,4.0595292843158886,9.071711740898097
2003-01,31.35004509681869,98.50199924764532,352.10378695923566,4.300756813694692,11.440150717352742
2003-01,30.935977270247417,82.80007459729849,290.4664072067607,4.047090356943968,9.489038326601364
2003-01,30.899187606400396,78.97840682863622,275.4040175588632,4.004932218928296,9.0127964181359
2003-01,30.850251772543558,77.0366637075601,267.76952081210874,3.9725399755652933,8.771236865117265
2003-01,30.647031689200002,96.829423196,346.513861734,4.0341500215999995,11.25472631832
2003-01,30.81463559860473,88.59076173293951,313.59794973903473,4.038050151539331,10.217790563383227
2003-01,30.62595436212097,83.88455988132742,295.23585802443637,3.941949379422762,9.635567942111186
2003-01,30.885045271953587,83.69053002927879,294.0721457557475,4.027814831832991,9.6022425290529
2003-01,30.12815763296551,77.65048013382719,270.96594676305403,3.7883685467574097,8.865257974578505
2003-01,30.532959042553653,79.73443403244472,278.7665804505389,3.9112362322781458,9.11564424026422
2003-01,30.48511069529196,77.36463902519985,269.4381422684311,3.877848472039986,8.820578041852444
2003-01,30.674390707538326,80.1754937913326,280.37804701313786,3.9480032739633826,9.167771220766722
2003-02,31.4,144.92,531.53,4.5,17.14
2003-02,31.091533537122967,113.64661022224729,410.2539932033001,4.245493625476808,13.290142791206785
2003-02,31.083004672675315,112.35890252967313,405.1797624018023,4.236899639828562,13.129684135599634
2003-02,30.90665671370984,97.83688599964974,348.9701533343557,4.110262940150802,11.344465012354021
2003-02,30.780616176097972,105.72238949204547,379.2213806707835,4.087245034647489,12.307155284299796
2003-02,30.796997156198902,98.27700675423206,350.4893689884861,4.066552158650887,11.394053420877636
2003-02,30.841118603955938,94.66464613312276,336.44976832648916,4.066065759496357,10.948726284411958
2003-02,30.820165673132855,93.37228446067792,331.5291715807525,4.057445797640802,10.791777280321192
2003-02,29.789152677068753,100.3603503658125,359.01090780153123,3.7637642364875004,11.660330955625625
2003-02,30.335960684657476,99.76995570847639,356.55177826428286,3.9345156072743235,11.58401853293755
2003-02,30.289350023923056,95.25099912993994,339.05201294743085,3.8969875402282774,11.02829073546827
2003-02,30.601795280490776,98.28972304279692,350.7394334236075,4.01161619346195,11.400285221786497
2003-02,30.267954570598814,88.53918271669677,312.8577356584339,3.839289957720824,10.198170261971132
2003-02,30.50629642741145,92.75566317366837,329.20788129176003,3.9449080661216733,10.717328670268367
2003-02,30.493049371574475,89.15932606060707,315.2929209459762,3.9229111965123167,10.27534807058127
2003-02,30.57311461291642,93.1336604020956,330.69086594891894,3.971921673514092,10.764290605988306
2003-03,38.3,132.14,484.63,4.7,15.63
2003-03,34.44274491159646,113.79516002027925,412.1546790996659,4.3449662596379985,13.339796268060839
2003-03,34.47638183097858,113.5297009449467,411.1020576581114,4.3559328061455505,13.306578770727242
2003-03,32.48679541429432,105.06273464274074,377.6345853063071,4.161569147146793,12.249096876197894
2003-03,34.387561669762086,108.20210746957378,390.4428025956808,4.290508706536557,12.650646086060622
2003-03,32.86014651013895,103.1929405774591,370.4956246362696,4.168437059523638,12.021574083453544
2003-03,32.520956533487876,102.74022338327431,368.59393682370626,4.155693431861062,11.962378816630434
2003-03,32.1153439553822,101.13929969430374,362.2607069385523,4.1160247175543745,11.76232161417959
2003-03,33.99804607939188,98.37985494813124,352.5879099582281,4.06679525777875,11.446711329776063
2003-03,33.302650280812216,101.12116079933307,362.7980409753591,4.114587353205149,11.77436499624066
2003-03,32.67572142151566,97.64159331061374,349.07076543053813,4.057036206928059,11.340453768756566
2003-03,32.85626823324795,101.88653313451431,365.5107116152594,4.130667370709928,11.862611662679491
2003-03,32.271505997522254,94.5408157756133,337.0000241053392,4.0163465893953285,10.957600500535731
2003-03,32.47959371104555,98.73480522020031,353.2254183354473,4.080735432774182,11.473069555257606
2003-03,32.26359369298085,98.1519290560945,350.888904614283,4.066907104072715,11.399507768976472
2003-03,32.55337758399612,100.02566301744787,358.21564400426695,4.100576422772106,11.631638074128274
2003-04,31.3,98.04,359.57,3.9,11.6
2003-04,31.955132501370176,99.30188513056035,359.9387940501618,4.004039494940791,11.649006341307594
2003-04,32.02421607838038,99.8856490827222,362.1996092402657,4.01980581479838,11.720827569643742
2003-04,32.38294558485246,100.05766417039305,360.64683923015184,4.061625158122641,11.689817595121768
2003-04,31.226234615120656,95.34089912374054,344.32497068986964,3.93192414979014,11.155294372518487
2003-04,31.819290821147092,97.56717272968059,351.50975276472883,4.00180269340052,11.3953835444248
2003-04,32.066616553206806,98.8958850660576,356.01128691031096,4.040155511735264,11.543680728037666
2003-04,32.217229373172266,99.26411064628101,357.15143717887923,4.052885485773341,11.58226630406286
2003-04,30.729429707443124,89.09360735791876,319.5097798540969,3.8591447510512498,10.372176036752437
2003-04,31.48260566130058,94.24620854315961,338.7291170937003,3.954486831493968,10.988745357336965
2003-04,31.540422256951448,94.52003678552967,339.3698888411264,3.9682915936246186,11.012565130090648
2003-04,31.83767970443116,96.84519040129004,348.49954056340687,4.0019066122308375,11.301534138496258
2003-04,31.39388758741268,94.94347807243328,340.1902933933954,3.9717990914148467,11.04533530018097
2003-04,31.697262758053558,96.46649649017175,346.50669092318776,3.996150955162628,11.242548987162452
2003-04,31.83495544330951,96.80560680743226,347.4757220497777,4.008132110547187,11.276178700551943
2003-04,31.85590373154004,97.00053668813581,348.6093946720747,4.007913822463669,11.309072306836015
2003-05,33.0,51.15,187.6,3.7,6.05
2003-05,32.42622320357593,74.0626656604688,268.1712274630317,3.8532825933662864,8.68069950083381
2003-05,32.467716774918536,74.440634292453,269.7254438646682,3.858920872844248,8.729327754661572
2003-05,32.08721784127839,85.2307303057247,307.4586291404264,3.923325930743474,9.963367931105616
2003-05,32.39003514458635,73.43130460058431,265.1216886223475,3.846367645719833,8.588844353833078
2003-05,32.153471635177475,82.81872556887188,298.48984124767355,3.9090120995519317,9.675011826532328
2003-05,32.14618023705735,85.66544678190532,308.97703982285066,3.9298203922571435,10.01297280463301
2003-05,32.085925170054935,86.63522441293479,312.2970100506083,3.9354492037286235,10.122217699310108
2003-05,32.334439157676904,71.15755999488843,255.50509129870608,3.8295603005680627,8.290295552076348
2003-05,32.24517327223835,77.45471561807402,278.80694773184655,3.8729640211020557,9.040166304165922
2003-05,32.18490734808335,80.711822260517,290.2976163546903,3.897283978388139,9.414973431507319
2003-05,32.19334487773189,81.2655402287287,292.8138908432012,3.9001855617878465,9.491762271539042
2003-05,32.226144675946884,84.39572890138899,303.1741179319448,3.9310241660579672,9.836066885602726
2003-05,32.17890828041502,84.00510177718802,302.2800837425796,3.9225259652651974,9.802389100433547
2003-05,32.11240676079063,85.78907047132566,308.5966350591044,3.933389203279747,10.008232526032693
2003-05,32.14592078341409,83.64796861086391,301.12012844563753,3.9171131694014143,9.763628501956333
2003-06,34.0,34.1,125.07,3.4,4.03
2003-06,33.091539237676685,58.05904907345565,210.2091448105449,3.6528869745067354,6.8027813077748345
2003-06,33.062432764355215,59.93590369369764,217.0052203028301,3.6663133605438882,7.022802844394632
2003-06,32.62451438661485,70.85095991231393,255.70141619218347,3.7853004885870583,8.28396557868157
2003-06,32.91143601371095,62.349864449639476,225.05821355603192,3.676051031672524,7.289854242742662
2003-06,32.6329307779707,70.25535171324596,253.34144217162313,3.769278639665712,8.209284119661202
2003-06,32.56339349819749,72.15449305756094,260.25251309702435,3.7913221790454537,8.432875084861806
2003-06,32.54765801896535,72.8189053503786,262.62379753041586,3.8019437564941745,8.510034481802089
2003-06,32.74861990373997,65.27678749399281,235.25233451939704,3.6774326906606873,7.623466346452217
2003-06,32.68667272866689,67.97504225926234,245.11552333988777,3.7289032289590742,7.942361608950642
2003-06,32.54145704215568,72.16748151986208,260.07755122252314,3.772752257309499,8.42902864568989
2003-06,32.619001383479606,70.46566062800508,254.14261636786824,3.766679326834179,8.234820874661098
2003-06,32.27055911873002,76.43636621806759,275.282228754545,3.799975266421028,8.923855327345695
2003-06,32.45043732591867,73.3197287311793,264.24218057625905,3.7834393380123545,8.56407452901299
2003-06,32.38633557276497,75.36356076559508,271.5364056267341,3.8088036335274182,8.801367820873859
2003-06,32.50351061467235,72.87297375836879,262.6775067978617,3.7876246612316855,8.512953823482068
2003-07,36.0,25.57,93.8,3.7,3.02
2003-07,34.287232448432334,48.307672246404614,174.98029697725042,3.7337136933785495,5.660450956340863
2003-07,34.30816349687545,48.39486413492262,175.34733054441588,3.738330980910528,5.671885484602128
2003-07,33.43955312087844,59.70317340602442,215.68109948728312,3.7516565404685314,6.9841295975333795
2003-07,34.10741652222187,52.16170472850824,188.5168566978433,3.774916699640886,6.102769555382125
2003-07,33.57660992707878,58.658825949529096,211.8238122985211,3.7704617033356653,6.859841070308456
2003-07,33.36431267587593,61.25909499679685,221.16210058981022,3.7695812146808163,7.163087403800666
2003-07,33.28976684208338,62.10893461283481,224.22204886752615,3.766500948380032,7.26237483152841
2003-07,34.001731024011505,57.16100801382608,205.96601895410294,3.796744232505897,6.673801731515669
2003-07,33.6855621501995,59.11135852834063,213.2243469879622,3.7806220943227595,6.907278155213836
2003-07,33.51552542648714,61.576465199733,222.04857633467873,3.7868497520541355,7.194079234634402
2003-07,33.595928911616646,59.18692356430776,213.6551312226363,3.7706688966712747,6.919860552281776
2003-07,33.24575656521804,65.03088887639227,234.35562947245737,3.7998348611097015,7.594697876539038
2003-07,33.38513609049694,62.362182911762524,224.9253534646821,3.7843957490884708,7.287067265004042
2003-07,33.17043757380827,65.0650773680334,234.62507884540423,3.7877834816080886,7.602108634999899
2003-07,33.36311417386588,62.32765217341142,224.85748132469084,3.780271294957939,7.2843457397093125
2003-08,34.6,21.31,78.17,3.5,2.52
2003-08,34.03992418712465,40.9967328705817,148.5815470587888,3.6370772610988187,4.806769849593316
2003-08,33.9449661296324,42.14553129782435,152.72936662039112,3.6392758005277015,4.9412647556248315
2003-08,33.712869710652235,51.60606912095311,186.52005634966136,3.7094670559702156,6.03905819926898
2003-08,33.71065538968302,45.12867796314578,163.30516380956536,3.641998031283918,5.285940079611739
2003-08,33.64169018542605,51.12741692046518,184.78016383922883,3.69578734540507,5.982984695064268
2003-08,33.68235605831432,51.69245561825426,186.84068588016834,3.7055125952155494,6.049384351571405
2003-08,33.67892214025998,52.205631616374745,188.66386693028898,3.711204649572771,6.108707683586381
2003-08,33.434246928081194,51.05833934713348,184.12125512068295,3.677728552586841,5.966388505947146
2003-08,33.56303520779701,51.301176034307545,185.20650383675246,3.6919919998394626,5.999065880802291
2003-08,33.48967222242695,53.71988638468338,193.8560369471234,3.708519578809587,6.2800154553925145
2003-08,33.63981642844861,51.08366834475591,184.53766206178102,3.696940636462933,5.976051172890666
2003-08,33.27849991497513,57.49608976712909,207.3526125598537,3.7177363568169453,6.718539559138611
2003-08,33.46493229818539,54.538726679616595,196.8655669139959,3.710062883236117,6.37683604437403
2003-08,33.44360305411775,55.982097656826916,202.0395741957446,3.722116618978112,6.544720676765321
